name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Eldra Buckley,0.0,0.0,0.0,4.0,0.0,0.0,1.3,0.0,0.3,0.0,0.0,0.0,0.0,1.1,0.0,0.0
Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.6,0.2,0.0,0.0,0.8,0.0,1.6
Evan Royster,0.0,0.3,1.1,10.3,1.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Ezekiel Elliott,25.9,26.200000000000006,19.2,14.8,14.5,23.0,8.0,5.6,7.8,7.899999999999999,18.4,2.4000000000000004,11.5,6.9,15.9,13.6
Felix Jones,0.0,3.7,5.7,1.2000000000000002,3.8,2.4,2.9,1.4,1.6,0.0,1.7999999999999998,0.0,0.7,2.2,0.7,1.1
Fozzy Whittaker,1.5,3.3,4.9,0.9,0.1,0.0,1.2,10.9,0.0,-0.3,0.0,0.0,0.0,0.3,1.4,1.4
Frank Gore,5.699999999999998,2.4,6.3,6.7,4.1,3.0,9.0,6.0,3.0,6.9,14.1,10.1,0.2,1.6,13.0,5.8
Fred Jackson,3.4000000000000004,8.6,3.2,6.4,4.9,1.7,5.5,1.4,0.0,3.2,2.1,8.8,2.8,2.7,7.9,1.1
Garrett Wolfe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Giovani Bernard,4.800000000000002,5.0,7.0,1.9,0.9,10.3,18.1,21.3,6.7,7.5,5.9,3.9,1.8,22.2,16.6,0.7
Greg Jones,0.0,0.0,0.0,0.6,0.0,0.9,0.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.9,1.1
Gus Edwards,1.7,7.3,3.9,3.8,2.5,8.6,14.7,8.4,7.800000000000002,0.6,7.0,10.1,17.799999999999994,8.8,13.2,7.5
Heath Evans,1.2,2.3,0.0,0.9,0.0,6.9,0.2,0.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.7
Henry Hynoski,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0
Isaac Redman,6.6,4.1,13.9,22.1,4.9,0.5,2.7,4.3,0.0,4.9,4.6,4.2,2.5,2.1,0.0,0.0
Isaiah Crowell,8.5,4.800000000000002,2.1,22.2,4.9,18.1,0.8,29.6,6.2,5.5,4.3,6.5,10.7,7.5,12.7,1.2
Ito Smith,0.6,0.7,2.1,2.0,0.0,4.2,0.6,3.0,0.0,0.5,15.5,3.9,5.0,4.3,5.6,2.1
Jackie Battle,0.0,0.0,0.5,0.0,0.0,6.1,2.6,0.0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Hester,0.0,7.0,0.0,0.1,1.0,7.3,1.7000000000000002,0.2,0.8,0.7,0.6,1.1,0.5,8.0,6.6,6.7
Jacquizz Rodgers ,0.8,5.1,2.7,0.0,0.0,2.4000000000000004,4.9,2.0,14.2,1.5,8.2,0.0,7.4,0.6,15.2,1.0
Jalen Parmele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,2.8,3.1,9.8,5.7,0.0
Jalen Richard,4.6,4.9,6.9,2.0,8.6,3.7,2.6,5.0,2.4,2.3,2.7,0.0,2.2,6.1,1.2,2.8
Jalston Fowler,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Jamaal Charles,4.0,5.699999999999998,12.2,5.199999999999998,2.6,4.2,4.9,4.4,3.8,0.7,2.0,7.6,2.7,0.0,1.5,0.8999999999999999
Jamaal Williams,2.4,3.8,6.199999999999998,6.199999999999998,6.3,2.2,14.5,3.4,19.4,7.0,8.1,13.3,4.6,3.8,3.0,2.6
James Conner,2.1,13.1,3.2,2.7,19.1,22.9,13.8,16.700000000000006,12.6,13.5,3.0,5.8,11.4,1.8,15.0,8.7
James Develin,0.0,0.0,0.0,1.3,0.0,1.2,0.5,6.1,0.0,13.9,6.2,2.8,0.0,0.7,0.0,0.3
James Starks,4.9,10.0,8.5,24.3,6.1,1.1,5.7,1.7999999999999998,2.4000000000000004,1.3,6.699999999999998,11.9,15.6,9.3,0.1,0.3
James White,4.9,9.2,6.7,9.4,11.3,0.8,4.5,4.4,1.8,11.3,14.2,1.6,2.3000000000000003,7.5,5.199999999999998,11.1
Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Snelling ,1.7,4.3,2.7,14.0,19.1,3.9,10.8,1.4,0.0,4.7,2.9,0.8,0.5,0.8,2.8,12.1
Jason Wright,0.6,0.0,0.3,1.3,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,1.2,0.0,0.2,4.6
Javon Ringer,0.0,1.7,12.1,2.1,0.4,5.800000000000002,5.3,12.7,3.0,3.1,5.0,3.8,2.3,1.6,1.4,2.7
Javorius Allen,3.9,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,8.8,0.0,1.8
Jay Ajayi,9.2,6.1,13.7,10.6,3.8,6.1,8.5,9.9,12.3,18.2,9.2,9.6,1.9,1.6,0.9,0.5
Jay Prosch,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.4
Jaylen Samuels,0.9,5.9,2.1,0.7999999999999999,0.9,0.1,0.0,0.0,0.5,0.0,0.0,0.0,2.7,4.8,2.1,0.0
Jed Collins,0.0,7.3,0.2,0.0,0.0,0.3,0.0,0.5,4.0,0.3,0.0,0.0,0.0,0.0,0.3,1.4
Jeremy Hill,13.8,10.6,7.3,11.2,11.5,21.700000000000006,11.6,0.8,2.9,2.4000000000000004,3.4,3.1,1.6,0.7,1.1,3.6
Jerick McKinnon,11.9,13.7,15.2,19.2,1.5,3.8,-0.1,11.9,14.3,5.1,4.2,0.0,0.0,3.2,4.699999999999998,1.1
Jerious Norwood,5.199999999999998,3.3,7.9,6.6000000000000005,7.0,2.2,0.0,1.0,0.8,0.0,2.2,1.9,0.3,-0.1,0.0,-2.0
Jerome Felton,0.0,0.0,0.0,1.2,0.6,0.0,0.0,3.6,0.2,0.2,0.0,0.0,0.0,1.7,2.5,0.0
Jerome Harrison,6.4,8.3,0.0,0.6,0.6,18.9,0.0,1.1,2.0,0.0,1.5,14.1,2.7,0.6,1.6,0.0
Joe McKnight ,1.2,-0.1,0.0,0.5,7.1,2.3,0.0,3.7,0.6,0.8,0.0,2.9,0.7,0.2,0.0,21.7
Joe Mixon,6.9,15.7,16.1,16.8,7.9,15.0,26.1,17.1,8.3,30.1,5.6000000000000005,10.6,7.5,39.1,12.4,13.9
John Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.0,7.4,3.3,0.3
John Kuhn,6.3,20.2,0.0,0.3,2.2,2.4,0.0,2.2,1.2,8.0,0.8,1.2000000000000002,1.5,0.0,0.2,0.0
Joique Bell,5.6,4.5,4.5,15.2,4.0,8.5,17.1,9.2,6.800000000000002,0.6,0.0,0.0,0.0,0.3,0.0,0.0
Jonathan Dwyer,5.300000000000002,0.7,1.0,0.4,0.9,5.8,4.6,2.2,1.3,0.0,0.8,2.6,1.9,2.4,3.8,9.1
Jonathan Grimes,3.8,5.3,7.2,0.1,2.5,19.4,0.0,2.6,3.9,1.1,1.4,6.3,1.7000000000000002,2.5,0.0,6.9
Jonathan Stewart,6.6000000000000005,6.8,5.9,-0.4,4.8,9.4,2.1,11.0,8.6,10.5,28.3,4.1000000000000005,2.3,0.8,0.1,0.8
Jordan Howard,3.1,9.7,31.0,12.2,4.9,6.6,17.6,14.8,0.0,6.7,6.4,6.1,0.4,7.9,1.9,0.8
Jordan Todman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,14.4,0.0,4.0,5.0,3.6,0.1,-0.1,17.8,4.800000000000002,2.8,4.1,7.2,2.8000000000000003,1.2000000000000002,0.0,0.0
Jorvorskie Lane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Addai,11.4,18.8,11.6,4.4,6.2,12.1,15.3,5.3,3.0,2.9000000000000004,2.3,4.6000000000000005,1.6,3.7,7.2,1.9
Joseph Randle ,2.6,2.3,0.2,11.6,0.0,1.0,7.7,1.3,4.9,13.7,12.2,7.0,29.5,8.6,9.4,2.4
Julius Jones,4.800000000000002,7.5,12.0,6.9,1.8,1.2,4.3,1.2000000000000002,5.1,7.2,2.2,8.1,2.4,1.1,0.2,1.9
Justin Forsett,15.0,25.0,13.6,11.9,7.9,8.4,2.6,6.6,6.1000000000000005,6.2,0.5,5.8,5.0,7.300000000000002,7.1,9.0
Juwan Thompson,0.0,0.0,0.3,4.6,4.9,0.0,0.0,0.0,6.1,0.0,0.0,0.5,0.0,0.0,1.9,0.1
Ka'Deem Carey,0.0,2.8,14.2,1.0,0.4,1.1,2.2,5.0,6.2,0.3,2.0,0.0,2.3,0.8,0.2,0.1
Kalen Ballage,2.4000000000000004,1.9,6.5,10.2,3.1,0.0,2.7,7.7,2.1,12.7,10.6,5.4,2.5,7.1,3.6,9.6
Kareem Hunt,10.1,23.1,13.4,19.1,16.799999999999994,6.7,17.7,8.299999999999999,14.7,8.6,6.2,7.199999999999998,26.0,4.3,12.7,4.6000000000000005
Keiland Williams,0.0,0.0,1.1,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Hunter,8.3,12.3,2.9,7.1,0.6,8.4,0.8,0.1,1.2,0.7,1.6,4.0,5.1,1.3,0.2,0.0
Kenjon Barner,0.0,0.0,0.1,1.2,1.62,1.8,1.6,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Darby,5.1,0.0,0.2,0.0,12.2,9.0,2.2,0.0,4.3,1.1,1.1,0.0,6.4,1.7,0.9,0.7
Kenyan Drake,15.8,13.5,10.5,8.4,3.5,12.7,28.4,4.6,9.4,14.0,22.8,12.8,15.5,5.0,12.0,6.6
Kerryon Johnson,1.4,9.2,3.5,1.7,2.5,0.0,8.5,8.0,0.3,4.800000000000002,9.8,2.1,7.8,0.0,2.7,0.0
Kerwynn Williams,7.7,2.2,0.3,1.4,-0.2,1.4,3.7,0.6,0.0,2.3,2.3,9.7,9.3,6.1,7.5,8.6
Kevin Faulk,9.6,7.699999999999998,6.2,8.4,15.0,1.5,4.1,9.0,4.7,7.7,0.8,0.0,2.3,1.7000000000000002,0.1,0.0
Kevin Smith,5.1,19.1,14.1,23.1,8.0,0.0,0.0,1.2999999999999998,2.2,0.0,0.4,0.6,0.0,0.0,1.8,0.9
Knile Davis ,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,2.2,0.1,1.7999999999999998,2.2,0.0,0.0,0.6,0.9
Knowshon Moreno,15.6,23.5,31.9,12.4,22.2,15.4,7.9,29.5,17.0,19.9,8.0,11.2,14.9,19.4,0.4,2.3
