name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Michael Palmer,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,11.4,4.5,23.0,8.0,2.0,11.6,0.0,1.3,5.7,5.0,6.3,10.5,19.3,21.0,7.4,7.2
Mike Leach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike McNeill,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Sellers,3.8,3.2,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,2.6,2.0,3.0,13.6,12.5,7.8,0.0,5.2,5.8,3.4,0.6000000000000001,2.9,3.8,1.4,2.4,2.5
MyCole Pruitt,2.5,0.0,4.7,0.0,2.5,8.3,6.6,0.0,2.6,0.0,0.0,0.0,8.7,0.0,1.5,0.0
Mychal Rivera ,3.5,0.0,2.2,0.6,0.0,2.1,1.8,11.1,1.1,0.0,2.3,7.2,4.1,2.0,0.0,1.9
Nick Boyle,3.0,1.2,0.9,8.0,0.0,3.9,1.1,1.3,1.6,7.0,1.4,0.7,10.8,0.0,6.6,0.9
Nick O'Leary,0.0,0.0,0.0,0.0,0.0,1.1,2.4,1.4,0.8,0.0,0.0,5.6,1.1,11.0,0.0,0.0
Nick Vannett,2.3,0.0,-0.09999999999999998,0.0,1.2,1.2,3.5,0.0,1.6,0.0,3.4,0.0,1.7,10.0,0.0,0.0
O.J. Howard,8.1,4.8,1.5,4.5,12.7,0.0,1.5,8.6,9.3,6.6,6.1,0.0,11.6,1.6,6.4,12.5
Orson Charles,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.1,0.0,0.0,1.4
Owen Daniels,1.5,3.4,11.3,7.9,0.0,3.4,5.9,19.2,1.9,8.9,7.3,2.3,5.8,2.4,9.5,2.0
Phillip Supernaw,0.0,0.0,0.8,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
Randy McMichael,0.0,4.4,1.0,0.0,0.0,1.6,0.0,0.0,0.5,0.0,2.1,0.0,0.0,0.0,0.0,0.0
Reggie Kelly,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Richard Rodgers,0.0,0.0,0.0,0.0,2.5,5.0,2.3,4.6,11.5,0.0,8.0,11.8,12.8,0.0,0.0,0.0
Richie Brockel ,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Gronkowski,2.1,0.0,7.8,3.4,6.7,16.3,14.7,12.1,0.7,12.1,3.5,13.6,6.7,4.4,18.8,3.9
Rob Housler,0.0,0.0,2.5,0.1,1.8,2.5,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.4,0.0,2.8
Robert Royal,4.4,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,9.9,0.0
Robert Tonyan,0.0,9.5,13.5,30.8,4.0,4.2,10.4,1.0,4.8,12.9,15.2,11.9,12.1,9.3,2.2,8.8
Ross Dwelley,0.0,1.0,6.9,0.0,0.0,0.0,0.0,8.1,6.7,2.7,0.8,3.9,3.0,3.8,0.0,3.1
Ryan Griffin,1.3,0.0,0.0,0.0,2.5,0.0,2.7,0.0,0.0,3.8,0.0,0.0,4.1,0.0,0.0,0.0
Ryan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Chandler,2.5,6.6,3.8,3.5,0.0,4.9,4.4,1.4,1.0,6.6,0.8,14.3,14.1,0.0,0.0,0.0
Scott Simonson,2.9,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,9.1,2.4,1.5,0.0,0.0,0.6,0.0
